transaction_id,amount,failure_reason,ml_recovery_probability,ai_recommended_action,approved_action,guardrail_reason,simulated_recovery_probability,simulated_recovered,execution_type,decision_status,processed_at,timestamp,previous_failed_attempts,ai_recommendation,ai_priority,ai_fallback_used,guardrail_decision,action_executed,recovery_result,revenue_rescued
TXN007049,1229.03,Authentication Failed,0.4728,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007052,135.32,Expired Card,0.4488,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007057,755.8,Bank Timeout,0.8115,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007058,2857.69,Authentication Failed,0.5597,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007066,2640.53,Expired Card,0.21,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007067,1449.0,Bank Timeout,0.8299,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007076,1253.91,Bank Timeout,0.6642,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007077,4909.17,Insufficient Funds,0.3563,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007082,750.29,Expired Card,0.0615,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007083,571.99,Expired Card,0.092,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007087,547.41,Network Error,0.7925,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007089,1572.35,Expired Card,0.1756,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007091,3729.38,Expired Card,0.2734,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007092,1472.12,Authentication Failed,0.4948,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007093,781.02,Authentication Failed,0.3795,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007096,2847.55,Expired Card,0.1572,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007101,2619.94,Bank Timeout,0.6293,RETRY_LATER,RETRY_LATER,AI recommendation approved.,0.83,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007102,555.96,Network Error,0.6389,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007105,1205.13,Expired Card,0.0956,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007106,3395.93,Network Error,0.7626,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007111,2571.71,Network Error,0.782,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007113,1414.88,Insufficient Funds,0.4631,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007114,3828.39,Expired Card,0.2517,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007116,689.45,Network Error,0.6584,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007117,437.85,Bank Timeout,0.6211,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007119,4114.48,Expired Card,0.2233,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007120,2672.63,Authentication Failed,0.4031,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007122,589.2,Network Error,0.6331,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007125,432.34,Bank Timeout,0.8073,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007129,1940.58,Expired Card,0.1097,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007130,2059.26,Insufficient Funds,0.4254,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007142,1467.2,Expired Card,0.1478,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007145,3551.38,Expired Card,0.4001,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007147,294.53,Bank Timeout,0.7226,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007150,824.96,Authentication Failed,0.3924,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007152,4984.67,Authentication Failed,0.4882,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007155,415.93,Expired Card,0.4762,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007158,372.66,Bank Timeout,0.5139,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007159,1112.46,Authentication Failed,0.462,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007162,1032.91,Bank Timeout,0.824,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007163,1451.87,Network Error,0.6657,RETRY_LATER,RETRY_LATER,AI recommendation approved.,0.85,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007164,474.85,Network Error,0.6774,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007171,3015.39,Insufficient Funds,0.4017,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007174,999.47,Authentication Failed,0.4099,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007176,496.09,Authentication Failed,0.2964,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007177,813.73,Bank Timeout,0.7104,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007180,3032.65,Network Error,0.6187,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007184,1312.52,Bank Timeout,0.6117,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007189,569.67,Network Error,0.4705,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007190,2547.92,Insufficient Funds,0.5448,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007199,830.03,Insufficient Funds,0.6506,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007202,311.62,Network Error,0.6575,RETRY_LATER,RETRY_LATER,AI recommendation approved.,0.85,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007205,1033.46,Network Error,0.7467,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007206,601.61,Network Error,0.4981,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007207,1355.35,Expired Card,0.276,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007209,440.47,Network Error,0.7922,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007212,3728.23,Bank Timeout,0.6589,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007215,851.3,Expired Card,0.1366,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007219,1952.89,Authentication Failed,0.417,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007230,979.55,Insufficient Funds,0.5313,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007235,481.6,Network Error,0.7375,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007237,2090.55,Authentication Failed,0.3661,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007239,981.8,Bank Timeout,0.8348,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007241,2220.43,Expired Card,0.1433,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007242,1120.07,Insufficient Funds,0.6715,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007246,1148.94,Authentication Failed,0.462,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007247,315.44,Expired Card,0.1237,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007250,4360.82,Bank Timeout,0.605,RETRY_LATER,RETRY_LATER,AI recommendation approved.,0.83,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007251,693.55,Network Error,0.7411,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007256,1357.17,Network Error,0.8031,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007258,621.84,Authentication Failed,0.4735,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007260,1408.92,Expired Card,0.2057,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007263,982.07,Bank Timeout,0.6326,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007264,1776.27,Bank Timeout,0.6711,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007267,887.75,Insufficient Funds,0.3612,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007268,1235.82,Expired Card,0.141,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007269,2110.96,Network Error,0.7822,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007270,218.12,Network Error,0.8251,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007272,2659.06,Authentication Failed,0.4362,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007273,2747.82,Expired Card,0.2387,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007275,804.96,Authentication Failed,0.3971,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007277,1033.31,Bank Timeout,0.8468,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007280,3322.41,Insufficient Funds,0.5833,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007282,1526.27,Bank Timeout,0.5135,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007289,1281.3,Network Error,0.7782,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007291,979.14,Authentication Failed,0.3126,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007302,1306.77,Network Error,0.6531,RETRY_LATER,RETRY_LATER,AI recommendation approved.,0.85,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007304,328.51,Network Error,0.5253,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007306,1007.36,Network Error,0.7069,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007322,409.22,Network Error,0.5969,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007323,2635.4,Expired Card,0.2498,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007326,2593.97,Expired Card,0.1505,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007331,640.67,Authentication Failed,0.4052,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007332,572.01,Bank Timeout,0.7753,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007334,2830.62,Insufficient Funds,0.6292,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007337,2406.55,Expired Card,0.2367,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007338,729.77,Network Error,0.7898,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007342,593.21,Network Error,0.839,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.8,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007344,2781.41,Insufficient Funds,0.4836,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007349,794.45,Expired Card,0.1375,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007350,1156.76,Insufficient Funds,0.4665,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007351,3209.28,Insufficient Funds,0.6002,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007353,194.86,Expired Card,0.2554,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007354,553.88,Insufficient Funds,0.6076,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007361,1394.18,Expired Card,0.2265,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007364,1089.64,Insufficient Funds,0.6509,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007372,176.3,Insufficient Funds,0.4392,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007373,1506.9,Authentication Failed,0.5439,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007377,658.61,Authentication Failed,0.379,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007381,1135.61,Authentication Failed,0.5467,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007385,909.91,Insufficient Funds,0.6343,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007390,1228.34,Expired Card,0.1137,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007391,2331.69,Authentication Failed,0.3519,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007392,843.64,Network Error,0.7031,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007398,601.38,Authentication Failed,0.4115,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007400,1980.07,Authentication Failed,0.5223,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007401,1818.09,Authentication Failed,0.4337,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007406,1350.25,Authentication Failed,0.3849,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007411,1399.22,Bank Timeout,0.7392,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007412,902.58,Authentication Failed,0.3544,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.05,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007414,1255.29,Bank Timeout,0.5631,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.08,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007416,1079.29,Expired Card,0.1325,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007423,1057.11,Network Error,0.6159,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.1,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007429,3333.64,Expired Card,0.2384,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007430,966.23,Expired Card,0.1819,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007431,1025.0,Expired Card,0.1753,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007432,650.55,Insufficient Funds,0.6449,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,AI recommendation approved.,0.6,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007438,530.53,Expired Card,0.1011,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007446,4270.38,Bank Timeout,0.8355,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007451,634.16,Expired Card,0.0932,DO_NOT_RETRY,DO_NOT_RETRY,Maximum retry limit reached.,0.0,False,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007453,1603.58,Expired Card,0.2418,UPDATE_PAYMENT_METHOD,UPDATE_PAYMENT_METHOD,Expired card requires a new payment method.,0.4,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007456,248.59,Bank Timeout,0.7191,RETRY_NOW,RETRY_NOW,AI recommendation approved.,0.78,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
TXN007457,819.66,Authentication Failed,0.5296,ADDITIONAL_AUTHENTICATION,ADDITIONAL_AUTHENTICATION,Authentication must be completed before retrying.,0.7,True,SIMULATED,COMPLETED,2026-09-04 11:28:13,,,,,,,,,
