transaction_id,customer_id,transaction_time,amount,payment_method,customer_success_rate,previous_failed_attempts,is_new_device,status,failure_reason,recovered
TXN009282,CUST02333,2026-09-30 21:05:00,591.37,Wallet,0.34,0,0,Failed,Authentication Failed,0
TXN009283,CUST02570,2026-10-01 10:24:00,970.33,UPI,0.53,4,1,Success,None,0
TXN009284,CUST00484,2026-03-19 16:42:00,566.37,UPI,0.38,3,0,Success,None,0
TXN009285,CUST00004,2026-01-13 04:56:00,3936.94,Net Banking,0.44,1,0,Success,None,0
TXN009286,CUST01668,2026-02-23 18:34:00,281.29,UPI,0.77,2,0,Failed,Authentication Failed,0
TXN009287,CUST01054,2026-10-30 22:33:00,3703.97,Wallet,0.31,1,0,Success,None,0
TXN009288,CUST02751,2026-02-21 00:38:00,4171.21,Net Banking,0.98,3,0,Success,None,0
TXN009289,CUST02760,2026-11-05 12:24:00,1281.7,Wallet,0.32,2,0,Failed,Network Error,0
TXN009290,CUST01166,2026-09-02 15:14:00,1611.01,Card,0.69,3,1,Failed,Network Error,1
TXN009291,CUST00335,2026-02-27 03:33:00,1766.35,UPI,0.47,3,0,Failed,Expired Card,0
TXN009292,CUST02872,2026-03-11 23:52:00,1967.75,Net Banking,0.92,4,0,Failed,Expired Card,0
TXN009293,CUST01407,2026-12-03 01:38:00,787.71,Wallet,0.43,2,1,Failed,Network Error,0
TXN009294,CUST00244,2026-09-03 01:41:00,758.11,Card,0.71,2,0,Failed,Network Error,0
TXN009295,CUST00671,2026-10-05 16:34:00,3198.55,Net Banking,0.8,4,0,Success,None,0
TXN009296,CUST00204,2026-12-03 06:48:00,2198.52,Card,0.42,0,1,Failed,Network Error,0
TXN009297,CUST00084,2026-08-08 13:55:00,865.38,Card,0.32,1,0,Success,None,0
TXN009298,CUST01876,2026-08-23 05:49:00,1681.25,Wallet,0.56,2,0,Failed,Network Error,1
TXN009299,CUST00934,2026-05-06 15:06:00,256.97,Card,0.7,1,0,Failed,Authentication Failed,0
TXN009300,CUST02044,2026-04-18 09:10:00,401.47,Wallet,0.96,2,0,Success,None,0
TXN009301,CUST01862,2026-08-20 15:59:00,1443.01,Wallet,0.45,1,0,Failed,Authentication Failed,1
TXN009302,CUST02541,2026-10-14 13:45:00,2099.27,Net Banking,0.53,3,0,Success,None,0
TXN009303,CUST02710,2026-07-24 22:52:00,1080.5,Card,0.67,2,0,Success,None,0
TXN009304,CUST01680,2026-01-08 22:20:00,1228.1,UPI,0.43,3,0,Success,None,0
TXN009305,CUST02444,2026-07-23 12:56:00,266.29,UPI,0.95,4,1,Success,None,0
TXN009306,CUST01195,2026-07-30 18:51:00,1317.74,Net Banking,0.64,1,0,Success,None,0
TXN009307,CUST00271,2026-02-17 17:52:00,650.6,Card,0.91,3,0,Success,None,0
TXN009308,CUST00528,2026-06-04 06:05:00,1596.01,UPI,0.7,4,0,Success,None,0
TXN009309,CUST02073,2026-10-10 02:27:00,833.71,Net Banking,0.99,2,1,Success,None,0
TXN009310,CUST00738,2026-01-01 15:25:00,2411.22,UPI,0.6,2,0,Success,None,0
TXN009311,CUST02635,2026-07-25 06:09:00,492.48,Net Banking,0.86,2,1,Success,None,0
TXN009312,CUST01482,2026-03-25 05:29:00,1146.75,UPI,0.86,4,0,Failed,Network Error,1
TXN009313,CUST01552,2026-08-25 21:31:00,1859.71,Net Banking,0.42,2,0,Failed,Bank Timeout,1
TXN009314,CUST01175,2026-04-11 05:01:00,739.04,Card,0.9,1,0,Failed,Insufficient Funds,1
TXN009315,CUST02834,2026-05-31 21:07:00,1558.11,Wallet,0.92,0,0,Success,None,0
TXN009316,CUST00292,2026-08-11 05:19:00,321.08,Card,0.68,1,0,Failed,Network Error,1
TXN009317,CUST01322,2026-11-08 23:33:00,895.02,Card,0.71,3,0,Failed,Network Error,0
TXN009318,CUST01936,2026-02-26 19:33:00,480.3,UPI,0.99,1,0,Failed,Expired Card,1
TXN009319,CUST00301,2026-03-08 10:36:00,682.28,Card,0.55,0,0,Success,None,0
TXN009320,CUST01264,2026-08-29 07:13:00,1710.48,Wallet,0.94,1,0,Success,None,0
TXN009321,CUST01309,2026-10-07 16:20:00,670.19,UPI,0.64,2,0,Success,None,0
TXN009322,CUST02268,2026-10-07 08:01:00,486.06,Wallet,0.52,4,0,Success,None,0
TXN009323,CUST02604,2026-06-27 12:39:00,632.24,Wallet,0.64,3,0,Success,None,0
TXN009324,CUST01516,2026-01-10 03:39:00,799.95,UPI,0.37,0,1,Success,None,0
TXN009325,CUST02644,2026-12-06 13:33:00,3309.75,Net Banking,0.63,0,1,Success,None,0
TXN009326,CUST01577,2026-06-11 13:51:00,2395.12,Card,0.59,1,0,Success,None,0
TXN009327,CUST00735,2026-02-17 07:58:00,1289.43,Wallet,0.43,2,0,Failed,Authentication Failed,1
TXN009328,CUST01856,2026-10-07 23:34:00,5106.68,Net Banking,0.6,1,0,Success,None,0
TXN009329,CUST02484,2026-04-03 23:08:00,1394.61,Wallet,0.93,4,0,Success,None,0
TXN009330,CUST00165,2026-06-10 12:53:00,543.39,Wallet,0.46,3,0,Success,None,0
TXN009331,CUST02027,2026-09-12 23:54:00,652.08,Wallet,0.59,2,0,Success,None,0
TXN009332,CUST02541,2026-11-01 07:21:00,1412.14,Card,0.7,4,1,Success,None,0
TXN009333,CUST01593,2026-10-23 04:32:00,3279.62,Card,0.52,4,0,Success,None,0
TXN009334,CUST01483,2026-02-09 04:28:00,1403.53,Net Banking,0.99,2,0,Success,None,0
TXN009335,CUST02077,2026-09-19 11:51:00,642.63,Card,0.5,2,1,Success,None,0
TXN009336,CUST02160,2026-10-22 09:25:00,2023.64,Card,0.32,1,1,Failed,Bank Timeout,1
TXN009337,CUST00413,2026-02-08 02:31:00,4236.83,UPI,0.43,3,0,Failed,Network Error,1
TXN009338,CUST00680,2026-06-12 12:07:00,392.67,Net Banking,0.67,3,0,Success,None,0
TXN009339,CUST00405,2026-09-25 10:48:00,2552.17,Wallet,0.47,2,0,Success,None,0
TXN009340,CUST00791,2026-08-24 18:48:00,6385.42,Card,0.36,1,0,Failed,Authentication Failed,0
TXN009341,CUST00292,2026-10-25 13:31:00,1050.59,Card,0.53,1,0,Success,None,0
TXN009342,CUST01350,2026-08-13 08:58:00,257.85,Wallet,0.54,3,0,Success,None,0
TXN009343,CUST00389,2026-05-12 08:30:00,3117.03,Wallet,0.92,3,1,Success,None,0
TXN009344,CUST00584,2026-10-19 21:59:00,339.73,UPI,0.7,0,0,Success,None,0
TXN009345,CUST00178,2026-07-12 08:44:00,3344.67,UPI,0.34,1,1,Success,None,0
TXN009346,CUST01261,2026-11-20 05:45:00,1082.65,Wallet,0.71,4,0,Success,None,0
TXN009347,CUST00232,2026-02-13 22:02:00,1464.04,Wallet,0.59,0,0,Success,None,0
TXN009348,CUST01334,2026-11-15 10:15:00,667.69,Card,0.74,1,0,Failed,Authentication Failed,1
TXN009349,CUST00392,2026-05-01 11:29:00,1584.97,Card,0.82,4,0,Failed,Bank Timeout,1
TXN009350,CUST01570,2026-03-04 02:45:00,282.13,Wallet,0.73,4,0,Failed,Expired Card,0
TXN009351,CUST02596,2026-09-16 02:36:00,374.78,Wallet,0.38,4,0,Success,None,0
TXN009352,CUST01176,2026-03-07 04:00:00,1174.57,Wallet,0.56,3,0,Failed,Authentication Failed,1
TXN009353,CUST01300,2026-01-28 22:18:00,5370.22,Wallet,0.4,1,0,Success,None,0
TXN009354,CUST00670,2026-07-16 06:22:00,3206.85,Net Banking,0.97,2,0,Success,None,0
TXN009355,CUST00549,2026-04-29 09:23:00,1208.87,Wallet,0.45,0,1,Failed,Authentication Failed,1
TXN009356,CUST00398,2026-04-02 10:06:00,1240.5,Card,0.73,2,0,Success,None,0
TXN009357,CUST00472,2026-08-29 05:04:00,996.82,Net Banking,0.75,4,1,Success,None,0
TXN009358,CUST01293,2026-03-06 00:15:00,312.05,Net Banking,0.62,4,1,Failed,Network Error,0
TXN009359,CUST02265,2026-07-29 05:47:00,8234.49,Card,0.45,2,0,Success,None,0
TXN009360,CUST02020,2026-11-04 05:12:00,238.06,Card,0.48,3,0,Failed,Network Error,1
TXN009361,CUST00937,2026-01-03 00:24:00,2138.49,Wallet,0.33,3,0,Failed,Authentication Failed,0
TXN009362,CUST01313,2026-05-08 06:37:00,908.25,UPI,0.39,0,0,Failed,Insufficient Funds,1
TXN009363,CUST00126,2026-08-26 18:15:00,1601.94,UPI,0.54,1,0,Success,None,0
TXN009364,CUST01856,2026-06-23 14:53:00,1644.94,Wallet,0.66,1,0,Success,None,0
TXN009365,CUST02372,2026-04-12 03:39:00,810.38,Net Banking,0.43,0,0,Success,None,0
TXN009366,CUST01697,2026-08-14 11:00:00,437.29,Net Banking,0.77,3,0,Success,None,0
TXN009367,CUST01649,2026-10-17 21:18:00,2401.82,Wallet,0.84,3,1,Failed,Insufficient Funds,1
TXN009368,CUST02949,2026-09-18 19:49:00,3338.07,UPI,0.41,2,0,Failed,Network Error,0
TXN009369,CUST01115,2026-01-01 08:48:00,2668.0,Card,0.52,0,0,Success,None,0
TXN009370,CUST01607,2026-06-15 03:38:00,2471.34,Card,0.56,2,0,Success,None,0
TXN009371,CUST02845,2026-05-15 18:21:00,2619.65,Wallet,0.83,2,1,Success,None,0
TXN009372,CUST02632,2026-09-29 15:04:00,291.78,Wallet,0.61,3,0,Success,None,0
TXN009373,CUST00789,2026-06-24 15:37:00,253.63,Wallet,0.76,1,1,Success,None,0
TXN009374,CUST00343,2026-01-01 23:43:00,613.34,Net Banking,0.39,0,0,Success,None,0
TXN009375,CUST02129,2026-10-16 10:59:00,2687.48,Wallet,0.93,2,0,Success,None,0
TXN009376,CUST00989,2026-08-11 19:22:00,1080.25,Card,0.32,1,0,Failed,Network Error,1
TXN009377,CUST02879,2026-04-24 02:13:00,1988.03,Wallet,0.89,1,0,Failed,Authentication Failed,1
TXN009378,CUST01713,2026-12-13 03:58:00,2091.72,UPI,0.88,0,1,Success,None,0
TXN009379,CUST00903,2026-11-01 12:13:00,1153.23,Net Banking,0.52,3,0,Success,None,0
TXN009380,CUST01319,2026-03-02 01:03:00,2686.92,UPI,0.75,1,0,Success,None,0
TXN009381,CUST02011,2026-08-20 04:14:00,900.17,UPI,0.85,4,0,Failed,Authentication Failed,0
TXN009382,CUST02371,2026-12-07 06:15:00,1250.55,Card,0.9,1,0,Failed,Expired Card,0
TXN009383,CUST00457,2026-06-24 09:35:00,1474.38,Wallet,0.43,2,0,Failed,Insufficient Funds,1
TXN009384,CUST01769,2026-05-25 15:43:00,1753.22,UPI,0.71,3,0,Success,None,0
TXN009385,CUST00903,2026-01-22 00:00:00,760.24,UPI,0.64,3,1,Failed,Network Error,0
TXN009386,CUST01103,2026-06-17 12:36:00,837.89,UPI,0.7,0,0,Success,None,0
TXN009387,CUST01815,2026-09-03 15:54:00,878.75,Wallet,0.36,4,1,Failed,Bank Timeout,1
TXN009388,CUST02435,2026-05-31 03:40:00,1196.88,UPI,0.93,4,0,Success,None,0
TXN009389,CUST00133,2026-09-03 01:38:00,292.44,Wallet,0.31,4,1,Failed,Insufficient Funds,0
TXN009390,CUST01111,2026-10-29 05:54:00,2667.59,Wallet,0.37,4,1,Success,None,0
TXN009391,CUST00610,2026-01-07 16:46:00,1619.85,UPI,0.96,1,0,Success,None,0
TXN009392,CUST02217,2026-09-17 06:51:00,518.23,Wallet,0.81,4,0,Success,None,0
TXN009393,CUST01853,2026-04-04 04:39:00,503.04,Wallet,0.87,4,0,Failed,Bank Timeout,1
TXN009394,CUST01427,2026-07-13 08:12:00,658.67,Wallet,1.0,4,1,Failed,Authentication Failed,1
TXN009395,CUST00725,2026-12-02 04:17:00,2618.69,Wallet,0.52,3,0,Failed,Expired Card,0
TXN009396,CUST02851,2026-11-14 17:50:00,768.54,Card,0.79,1,0,Failed,Insufficient Funds,1
TXN009397,CUST00266,2026-06-27 17:19:00,409.06,Wallet,0.76,2,0,Failed,Network Error,1
TXN009398,CUST00066,2026-11-07 05:06:00,605.36,Net Banking,0.65,0,0,Success,None,0
TXN009399,CUST01576,2026-09-22 15:04:00,599.62,Card,0.34,3,0,Success,None,0
TXN009400,CUST00269,2026-06-12 09:53:00,714.92,UPI,0.77,2,1,Failed,Expired Card,0
TXN009401,CUST01135,2026-11-26 23:19:00,4429.3,UPI,0.33,0,0,Success,None,0
TXN009402,CUST01204,2026-12-08 14:07:00,1035.17,Card,0.99,3,0,Failed,Expired Card,0
TXN009403,CUST02625,2026-01-30 00:40:00,488.66,UPI,0.65,1,1,Failed,Authentication Failed,1
TXN009404,CUST00230,2026-09-01 23:29:00,832.32,Net Banking,0.31,4,0,Success,None,0
TXN009405,CUST02720,2026-05-17 01:26:00,98.74,Card,0.44,1,0,Success,None,0
TXN009406,CUST02617,2026-07-16 03:05:00,541.66,Wallet,0.43,1,1,Success,None,0
TXN009407,CUST00913,2026-05-13 17:43:00,1607.99,UPI,0.5,0,0,Success,None,0
TXN009408,CUST02100,2026-05-19 19:02:00,408.85,UPI,0.68,0,0,Success,None,0
TXN009409,CUST00108,2026-08-05 07:41:00,552.96,UPI,0.87,2,1,Success,None,0
TXN009410,CUST01245,2026-04-13 11:06:00,4471.79,UPI,0.68,3,0,Success,None,0
TXN009411,CUST00246,2026-04-30 15:25:00,1211.05,Net Banking,0.35,2,0,Success,None,0
TXN009412,CUST02478,2026-11-27 12:20:00,3056.64,UPI,0.55,1,0,Success,None,0
TXN009413,CUST02026,2026-11-12 01:44:00,3151.54,Card,0.77,4,0,Success,None,0
TXN009414,CUST02549,2026-10-15 11:41:00,3204.63,UPI,0.38,1,1,Failed,Expired Card,0
TXN009415,CUST00087,2026-09-04 21:49:00,3483.28,UPI,0.39,4,1,Failed,Insufficient Funds,0
TXN009416,CUST02141,2026-04-23 05:58:00,732.34,Wallet,0.65,0,0,Success,None,0
TXN009417,CUST01757,2026-02-04 23:00:00,762.8,UPI,0.33,3,1,Failed,Insufficient Funds,0
TXN009418,CUST01912,2026-03-01 09:59:00,1020.91,Wallet,0.9,1,0,Success,None,0
TXN009419,CUST01677,2026-07-22 20:11:00,459.42,UPI,0.37,3,0,Success,None,0
TXN009420,CUST01403,2026-07-21 20:10:00,819.52,UPI,0.98,4,0,Success,None,0
TXN009421,CUST01148,2026-08-15 20:31:00,1062.46,Card,0.93,0,0,Success,None,0
TXN009422,CUST01985,2026-09-13 11:14:00,1385.66,Wallet,0.38,4,0,Success,None,0
TXN009423,CUST00724,2026-01-13 04:34:00,338.81,Wallet,0.77,2,0,Success,None,0
TXN009424,CUST00241,2026-05-14 01:47:00,478.93,Card,0.7,1,0,Success,None,0
TXN009425,CUST02130,2026-06-12 20:46:00,634.19,UPI,0.67,3,0,Failed,Network Error,0
TXN009426,CUST00730,2026-08-11 09:00:00,2510.67,Wallet,0.73,1,0,Success,None,0
TXN009427,CUST02596,2026-04-07 02:35:00,625.95,Net Banking,0.7,3,1,Success,None,0
TXN009428,CUST02499,2026-11-11 12:23:00,560.05,UPI,0.49,2,0,Success,None,0
TXN009429,CUST00742,2026-08-07 02:52:00,4495.42,Card,0.71,2,0,Failed,Expired Card,0
TXN009430,CUST00339,2026-11-10 10:28:00,314.46,UPI,0.34,0,0,Success,None,0
TXN009431,CUST00952,2026-12-06 10:15:00,489.17,Wallet,0.53,1,0,Success,None,0
TXN009432,CUST00594,2026-09-11 21:36:00,1548.35,Card,0.87,3,1,Failed,Authentication Failed,0
TXN009433,CUST02178,2026-11-06 14:19:00,1729.19,UPI,0.77,2,0,Failed,Bank Timeout,0
TXN009434,CUST02074,2026-08-13 15:26:00,1621.26,Wallet,0.82,1,0,Success,None,0
TXN009435,CUST01519,2026-09-10 17:21:00,1406.1,Net Banking,0.84,2,0,Success,None,0
TXN009436,CUST01049,2026-02-03 06:41:00,1223.15,Net Banking,0.68,4,0,Failed,Bank Timeout,1
TXN009437,CUST00481,2026-08-24 21:54:00,2412.27,UPI,0.96,0,0,Success,None,0
TXN009438,CUST01955,2026-10-11 12:10:00,2843.85,Net Banking,0.33,3,0,Success,None,0
TXN009439,CUST02754,2026-03-18 17:18:00,1628.15,UPI,0.91,2,0,Failed,Expired Card,0
TXN009440,CUST01510,2026-11-26 17:47:00,555.59,Net Banking,0.53,1,0,Success,None,0
TXN009441,CUST01928,2026-07-03 14:07:00,1289.78,Card,0.77,2,0,Success,None,0
TXN009442,CUST02498,2026-02-12 17:54:00,699.58,Card,0.78,3,0,Success,None,0
TXN009443,CUST01310,2026-02-24 11:41:00,3393.34,Wallet,0.48,1,0,Success,None,0
TXN009444,CUST00603,2026-04-02 10:16:00,140.93,Card,0.34,2,0,Failed,Bank Timeout,1
TXN009445,CUST00838,2026-10-18 10:14:00,1971.03,UPI,0.56,4,0,Success,None,0
TXN009446,CUST02360,2026-12-10 09:17:00,935.15,Wallet,0.6,3,0,Success,None,0
TXN009447,CUST00680,2026-06-28 16:57:00,229.54,Wallet,0.61,4,0,Success,None,0
TXN009448,CUST00913,2026-01-05 11:37:00,1313.32,Card,0.48,2,0,Failed,Authentication Failed,1
TXN009449,CUST02830,2026-09-20 07:13:00,2726.99,Net Banking,0.57,2,0,Success,None,0
TXN009450,CUST01249,2026-08-12 05:21:00,330.01,UPI,0.99,4,0,Success,None,0
TXN009451,CUST00171,2026-07-09 02:30:00,405.37,Net Banking,0.57,3,0,Success,None,0
TXN009452,CUST00767,2026-07-09 21:31:00,981.72,Wallet,0.45,2,0,Failed,Authentication Failed,1
TXN009453,CUST02362,2026-01-09 11:34:00,1567.13,Card,0.97,1,1,Success,None,0
TXN009454,CUST00645,2026-09-21 13:57:00,2751.64,Wallet,0.41,2,1,Failed,Bank Timeout,1
TXN009455,CUST00080,2026-05-14 16:33:00,5298.53,Wallet,0.39,4,0,Failed,Network Error,1
TXN009456,CUST02771,2026-02-22 06:50:00,10235.81,Card,0.9,1,1,Success,None,0
TXN009457,CUST02895,2026-06-17 13:09:00,901.95,Card,0.36,0,1,Success,None,0
TXN009458,CUST00083,2026-05-15 17:54:00,844.02,Net Banking,0.97,0,0,Success,None,0
TXN009459,CUST00556,2026-10-10 07:53:00,499.59,Card,0.65,3,0,Success,None,0
TXN009460,CUST01232,2026-12-08 05:28:00,356.21,Card,0.65,0,0,Success,None,0
TXN009461,CUST01953,2026-11-06 21:45:00,1138.06,Wallet,0.53,2,1,Failed,Expired Card,0
TXN009462,CUST00867,2026-03-28 01:25:00,1043.48,Wallet,0.95,3,0,Success,None,0
TXN009463,CUST02418,2026-01-03 21:02:00,1964.72,Wallet,0.52,4,1,Success,None,0
TXN009464,CUST02828,2026-07-04 04:25:00,2082.71,UPI,0.85,2,0,Success,None,0
TXN009465,CUST02211,2026-10-18 13:51:00,3914.32,Card,0.87,4,0,Success,None,0
TXN009466,CUST02886,2026-08-28 22:07:00,1313.0,Card,0.86,1,0,Success,None,0
TXN009467,CUST01353,2026-11-04 16:03:00,2039.82,Wallet,0.43,3,0,Failed,Bank Timeout,1
TXN009468,CUST01594,2026-05-01 22:35:00,512.57,Wallet,0.94,2,0,Failed,Insufficient Funds,0
TXN009469,CUST02566,2026-02-26 07:40:00,2733.12,Card,0.89,2,1,Success,None,0
TXN009470,CUST00628,2026-10-13 18:47:00,1114.74,Card,0.84,0,0,Success,None,0
TXN009471,CUST01671,2026-10-19 06:20:00,708.57,Net Banking,0.47,2,0,Success,None,0
TXN009472,CUST02409,2026-02-14 10:15:00,533.05,Card,0.41,4,1,Failed,Bank Timeout,0
TXN009473,CUST01834,2026-01-17 03:39:00,1905.72,UPI,0.4,0,1,Success,None,0
TXN009474,CUST02336,2026-08-09 08:25:00,1484.88,Wallet,0.5,4,0,Failed,Expired Card,0
TXN009475,CUST01393,2026-12-13 07:25:00,591.25,Net Banking,0.7,0,0,Success,None,0
TXN009476,CUST02696,2026-07-08 20:27:00,913.77,Wallet,0.33,4,0,Success,None,0
TXN009477,CUST02525,2026-05-19 18:23:00,2006.16,Card,0.64,1,0,Success,None,0
TXN009478,CUST02385,2026-01-06 08:32:00,1659.09,Card,0.94,4,1,Success,None,0
TXN009479,CUST02843,2026-07-04 12:54:00,1678.47,Net Banking,0.96,1,1,Success,None,0
TXN009480,CUST02872,2026-10-01 03:20:00,4370.45,Net Banking,0.99,3,0,Success,None,0
TXN009481,CUST01006,2026-08-19 19:46:00,993.87,UPI,0.4,3,0,Success,None,0
TXN009482,CUST01476,2026-08-26 03:30:00,1420.79,UPI,0.85,3,0,Failed,Authentication Failed,0
TXN009483,CUST01295,2026-08-12 08:51:00,521.19,Card,0.65,0,1,Success,None,0
TXN009484,CUST00301,2026-04-27 04:22:00,1281.98,Net Banking,0.65,1,0,Success,None,0
TXN009485,CUST02241,2026-09-04 14:52:00,1096.01,Card,0.54,4,0,Success,None,0
TXN009486,CUST00128,2026-02-03 09:49:00,1875.16,Wallet,0.94,4,0,Failed,Insufficient Funds,1
TXN009487,CUST00408,2026-11-29 19:24:00,1086.23,Wallet,0.68,2,0,Success,None,0
TXN009488,CUST02884,2026-03-31 00:21:00,411.81,Card,0.59,3,0,Success,None,0
TXN009489,CUST02095,2026-07-23 06:56:00,835.5,Wallet,0.77,0,0,Success,None,0
TXN009490,CUST01070,2026-10-20 01:53:00,1971.8,Net Banking,0.53,2,0,Failed,Authentication Failed,0
TXN009491,CUST00463,2026-06-07 02:47:00,380.68,Card,0.98,1,0,Success,None,0
TXN009492,CUST02031,2026-11-11 13:40:00,573.21,Wallet,0.9,3,0,Failed,Expired Card,0
TXN009493,CUST00298,2026-09-07 00:26:00,1739.5,Card,0.57,4,0,Success,None,0
TXN009494,CUST01247,2026-09-12 06:57:00,1702.81,UPI,0.72,1,0,Success,None,0
TXN009495,CUST00192,2026-07-27 12:41:00,403.19,Card,0.87,4,1,Success,None,0
TXN009496,CUST01350,2026-03-06 06:56:00,1475.43,Wallet,0.87,3,0,Success,None,0
TXN009497,CUST02275,2026-01-24 22:09:00,1286.22,UPI,0.64,0,0,Success,None,0
TXN009498,CUST01144,2026-08-06 20:46:00,592.42,Wallet,0.51,3,0,Failed,Insufficient Funds,0
TXN009499,CUST00430,2026-05-21 16:49:00,1570.16,Card,0.51,0,0,Success,None,0
TXN009500,CUST02536,2026-05-22 03:19:00,557.8,Net Banking,0.73,3,0,Success,None,0
TXN009501,CUST00890,2026-09-07 18:41:00,401.44,UPI,0.74,0,0,Success,None,0
TXN009502,CUST00438,2026-06-28 03:45:00,228.61,Card,0.37,1,0,Success,None,0
TXN009503,CUST01835,2026-03-06 17:03:00,261.52,UPI,0.61,0,0,Success,None,0
TXN009504,CUST00576,2026-07-11 11:14:00,510.48,Card,0.37,3,0,Failed,Expired Card,0
TXN009505,CUST00326,2026-08-11 11:17:00,828.4,UPI,0.74,4,0,Success,None,0
TXN009506,CUST00100,2026-01-09 20:23:00,380.12,Card,0.3,3,0,Success,None,0
TXN009507,CUST00477,2026-02-17 10:28:00,3348.74,Net Banking,0.42,3,0,Success,None,0
TXN009508,CUST00686,2026-07-21 10:14:00,424.77,Wallet,0.41,3,0,Failed,Expired Card,0
TXN009509,CUST00040,2026-03-24 00:14:00,3117.79,UPI,0.37,4,0,Failed,Insufficient Funds,0
TXN009510,CUST00077,2026-08-08 04:03:00,5746.62,UPI,0.91,0,1,Success,None,0
TXN009511,CUST01327,2026-05-25 12:39:00,510.98,Card,0.44,0,0,Failed,Bank Timeout,1
TXN009512,CUST00799,2026-01-28 08:46:00,1264.25,Card,0.81,4,0,Success,None,0
TXN009513,CUST02714,2026-03-06 07:23:00,958.19,Card,0.41,3,0,Success,None,0
TXN009514,CUST02318,2026-10-31 02:40:00,477.22,UPI,0.42,4,0,Success,None,0
TXN009515,CUST00021,2026-05-22 07:51:00,478.52,Net Banking,0.35,0,0,Success,None,0
TXN009516,CUST00338,2026-01-14 01:18:00,1978.57,Wallet,0.34,1,1,Success,None,0
TXN009517,CUST02029,2026-02-27 01:26:00,585.81,Wallet,0.64,1,1,Success,None,0
TXN009518,CUST02592,2026-01-18 16:22:00,2782.84,UPI,0.63,2,0,Success,None,0
TXN009519,CUST01778,2026-03-25 06:19:00,1619.07,UPI,0.76,1,0,Success,None,0
TXN009520,CUST00848,2026-02-10 18:58:00,578.48,Card,0.36,2,0,Failed,Authentication Failed,1
TXN009521,CUST01726,2026-01-25 20:14:00,996.09,Card,0.94,1,0,Success,None,0
TXN009522,CUST01280,2026-05-18 13:50:00,1934.69,UPI,0.39,4,0,Failed,Insufficient Funds,0
TXN009523,CUST01001,2026-08-31 07:35:00,825.24,Wallet,0.94,0,0,Success,None,0
TXN009524,CUST02987,2026-03-17 08:16:00,2582.38,UPI,0.79,2,0,Success,None,0
TXN009525,CUST02694,2026-08-04 10:11:00,771.2,Card,0.93,1,0,Success,None,0
TXN009526,CUST01816,2026-11-11 22:02:00,988.0,Wallet,0.81,1,0,Success,None,0
TXN009527,CUST01202,2026-04-23 15:34:00,1022.04,Card,0.86,0,1,Success,None,0
TXN009528,CUST02613,2026-07-26 11:04:00,1050.65,UPI,0.78,1,0,Success,None,0
TXN009529,CUST01700,2026-03-28 02:34:00,462.69,Wallet,0.86,2,0,Success,None,0
TXN009530,CUST00911,2026-08-29 15:20:00,880.19,UPI,0.88,3,0,Success,None,0
TXN009531,CUST01969,2026-03-22 13:37:00,694.67,Net Banking,0.82,2,0,Success,None,0
TXN009532,CUST02409,2026-09-13 19:09:00,740.48,UPI,0.58,2,0,Success,None,0
TXN009533,CUST00114,2026-02-07 03:02:00,313.77,UPI,0.56,4,0,Failed,Authentication Failed,0
TXN009534,CUST02793,2026-05-12 06:47:00,1391.82,Card,0.65,3,1,Failed,Insufficient Funds,1
TXN009535,CUST02922,2026-07-09 03:35:00,330.52,UPI,1.0,2,1,Failed,Bank Timeout,1
TXN009536,CUST01098,2026-01-02 23:31:00,577.24,UPI,0.42,3,0,Success,None,0
TXN009537,CUST00923,2026-10-07 19:35:00,945.35,UPI,0.88,4,0,Failed,Network Error,1
TXN009538,CUST02093,2026-11-10 05:50:00,2046.91,Net Banking,0.52,2,1,Failed,Network Error,1
TXN009539,CUST00241,2026-10-05 17:14:00,406.53,Card,0.8,0,0,Success,None,0
TXN009540,CUST00576,2026-01-01 19:08:00,265.39,UPI,0.31,1,0,Success,None,0
TXN009541,CUST01538,2026-08-07 11:17:00,630.79,UPI,0.39,2,0,Success,None,0
TXN009542,CUST01663,2026-11-07 01:46:00,1027.62,UPI,0.46,0,0,Success,None,0
TXN009543,CUST01430,2026-05-06 01:56:00,1390.55,Wallet,0.74,0,1,Success,None,0
TXN009544,CUST02370,2026-10-24 15:26:00,1068.9,UPI,0.31,1,1,Success,None,0
TXN009545,CUST01939,2026-04-13 03:36:00,1747.68,Wallet,0.71,2,0,Failed,Authentication Failed,1
TXN009546,CUST01604,2026-09-03 06:21:00,434.47,UPI,0.83,1,0,Success,None,0
TXN009547,CUST00804,2026-05-06 21:26:00,743.2,Net Banking,0.76,4,1,Failed,Authentication Failed,1
TXN009548,CUST00675,2026-11-20 09:45:00,1908.59,Wallet,0.76,0,0,Success,None,0
TXN009549,CUST01054,2026-01-30 05:57:00,2502.2,UPI,0.77,4,1,Failed,Insufficient Funds,0
TXN009550,CUST01571,2026-04-14 12:17:00,668.94,Card,0.66,2,0,Success,None,0
TXN009551,CUST01543,2026-04-02 22:33:00,95.15,Wallet,0.89,2,0,Failed,Network Error,1
TXN009552,CUST02960,2026-09-07 20:21:00,874.91,Card,0.92,3,0,Success,None,0
TXN009553,CUST01211,2026-01-24 10:58:00,441.93,Wallet,0.77,2,0,Failed,Network Error,1
TXN009554,CUST02378,2026-01-06 13:55:00,745.79,Net Banking,0.36,2,0,Success,None,0
TXN009555,CUST00204,2026-06-05 07:04:00,1163.92,UPI,0.77,1,0,Success,None,0
